month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,07R,F83020,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2018-08-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84052,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,11J,J81013,Levothyrox Sod_Tab 25mcg,1,39.71472,600
2018-08-01,99G,F81128,Levothyrox Sod_Tab 50mcg,1,36.60338,1000
2018-08-01,03T,C83004,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,06L,D83046,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,08N,F86028,Levothyrox Sod_Tab 50mcg,1,13.24506,360
2018-08-01,01E,P81046,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,6,76.6227,350
2018-08-01,11N,L82001,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,10Q,K84016,Levothyrox Sod_Tab 50mcg,1,18.40185,504
2018-08-01,07Q,G84008,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,13T,A86018,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2018-08-01,03W,C82010,Levothyrox Sod_Tab 100mcg,1,30.9401,840
2018-08-01,11M,L84003,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2018-08-01,07W,E85013,Levothyrox Sod_Tab 100mcg,1,18.56902,504
2018-08-01,12F,N85019,Levothyrox Sod_Tab 100mcg,1,16.68148,450
2018-08-01,09X,H82615,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,02E,N81028,Ramipril_Cap 2.5mg,1,10.94411,336
2019-07-01,12F,N85031,Atorvastatin_Tab 20mg,1,9.49399,336
2019-07-01,00J,A83026,Levothyrox Sod_Tab 25mcg,1,20.69302,400
2019-07-01,02A,P91013,Levothyrox Sod_Tab 25mcg,1,18.74318,364
2019-07-01,02H,P92029,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,02N,B82020,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,03J,B85004,Levothyrox Sod_Tab 25mcg,1,21.62484,420
2019-07-01,03J,B85038,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2019-07-01,03R,B87018,Levothyrox Sod_Tab 50mcg,1,14.93196,420
2019-07-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,15.9266,448
2019-07-01,06A,M92010,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2019-07-01,04L,C84646,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,15M,C81021,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,06H,D81001,Levothyrox Sod_Tab 100mcg,1,12.94268,364
2019-07-01,06H,D81031,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,07K,D83033,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,06Q,F81074,Levothyrox Sod_Tab 50mcg,1,74.61019,2100
2019-07-01,06N,E82028,Atorvastatin_Tab 40mg,1,30.51855,848
2019-07-01,06N,E82077,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,03W,C82044,Levothyrox Sod_Tab 25mcg,1,20.58062,400
2019-07-01,04Q,C83067,Levothyrox Sod_Tab 25mcg,1,50.63665,500
2019-07-01,05N,M82038,Levothyrox Sod_Tab 100mcg,1,14.32549,400
2019-07-01,05N,M82041,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,05W,M83021,Ramipril_Cap 10mg,1,10.83257,336
2019-07-01,07R,F83022,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,07R,F83057,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,08H,F83673,Amlodipine_Tab 5mg,1,8.04386,336
2019-07-01,08H,F83673,Atorvastatin_Tab 40mg,1,12.05959,336
2019-07-01,08N,F86012,Ramipril_Cap 2.5mg,1,13.12634,400
2019-07-01,07P,E84624,Atorvastatin_Tab 40mg,3,36.17878,336
2019-07-01,07Y,E85683,Levothyrox Sod_Tab 100mcg,2,23.89609,336
2019-07-01,07Q,G84022,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,08K,G85053,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2019-07-01,08L,G85023,Levothyrox Sod_Tab 100mcg,1,35.63117,1000
2019-07-01,08L,G85121,Ramipril_Cap 2.5mg,1,10.94411,336
2019-07-01,08X,H85041,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,08X,Y01132,Levothyrox Sod_Tab 25mcg,1,23.57468,456
2019-07-01,11E,L81072,Amlodipine_Tab 10mg,1,8.25456,336
2019-07-01,11M,L84003,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,11M,L84036,Levothyrox Sod_Tab 25mcg,1,108.07462,2100
2019-07-01,99N,J83018,Ramipril_Cap 10mg,1,18.30404,565
2019-07-01,11X,L85013,Ramipril_Cap 2.5mg,1,10.93171,336
2019-07-01,11X,L85013,Ramipril_Cap 5mg,1,10.03933,336
2019-07-01,15C,L81007,Ramipril_Cap 2.5mg,1,10.94411,336
2019-07-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,19.56825,378
2019-07-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,48.70315,504
2019-07-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,34.03457,336
2019-07-01,09G,H82021,Levothyrox Sod_Tab 100mcg,1,29.85152,840
2019-07-01,09H,H82052,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,20.18401,392
2019-07-01,10Q,K84019,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,10R,J82085,Atorvastatin_Tab 20mg,1,9.49399,336
2019-07-01,10R,J82090,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-07-01,10V,J82041,Levothyrox Sod_Tab 100mcg,1,12.90325,360
2019-07-01,10X,J82207,Levothyrox Sod_Tab 25mcg,1,20.69302,400
2019-07-01,10X,J82622,Levothyrox Sod_Tab 25mcg,1,25.94733,504
2019-07-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,21.62484,420
2019-07-01,11J,J81004,Levothyrox Sod_Tab 50mcg,2,59.70303,840
2019-07-01,99M,J82049,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2018-12-01,00T,P82634,Atorvastatin_Tab 40mg,1,12.83777,400
2018-12-01,01W,P88009,Atorvastatin_Tab 40mg,1,11.5961,364
2018-12-01,01E,P81046,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,01K,A82005,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-12-01,00L,A84045,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,13T,A85020,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,13T,A86020,Levothyrox Sod_Tab 25mcg,1,19.83625,350
2018-12-01,02Q,C84024,Levothyrox Sod_Tab 100mcg,4,44.15677,336
2018-12-01,02T,B84001,Levothyrox Sod_Tab 100mcg,1,27.57938,840
2018-12-01,03A,B85032,Levothyrox Sod_Tab 25mcg,1,32.42449,336
2018-12-01,03R,B87018,Levothyrox Sod_Tab 50mcg,1,14.07435,420
2018-12-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,14.71479,448
2018-12-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,13.79589,420
2018-12-01,05R,M84062,Levothyrox Sod_Tab 50mcg,1,11.72293,350
2018-12-01,05R,M84070,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,05T,M81037,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,05Y,M91019,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,06A,M92010,Levothyrox Sod_Tab 25mcg,1,20.40244,360
2018-12-01,06A,M92010,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,04K,C84039,Levothyrox Sod_Tab 25mcg,1,23.68102,420
2018-12-01,07J,D82049,Levothyrox Sod_Tab 25mcg,1,18.9349,336
2018-12-01,99F,F81096,Levothyrox Sod_Tab 100mcg,1,55.14637,1680
2018-12-01,04F,K82067,Atorvastatin_Tab 10mg,1,8.59598,400
2018-12-01,06N,E82015,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,06N,E82643,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,05W,M83068,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,05W,M83601,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,07P,E84025,Levothyrox Sod_Tab 25mcg,1,23.68102,420
2018-12-01,08Y,E87061,Levothyrox Sod_Tab 25mcg,1,33.14847,588
2018-12-01,08K,G85014,Ramipril_Cap 10mg,1,15.16032,476
2018-12-01,08K,G85054,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-12-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,08L,G85121,Ramipril_Cap 2.5mg,1,12.37577,336
2018-12-01,08X,H85041,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,11M,L84003,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,11M,L84003,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,99N,J83011,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,20.52521,364
2018-12-01,15N,L83002,Ramipril_Cap 5mg,1,10.03676,336
2018-12-01,15N,L83016,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,15N,L83107,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,09J,G82639,Ramipril_Cap 5mg,1,16.99602,566
2018-12-01,09D,G81090,Levothyrox Sod_Tab 25mcg,1,40.52751,420
2018-12-01,09G,H82011,Ramipril_Cap 2.5mg,1,14.83336,400
2018-12-01,09P,G81041,Amlodipine_Tab 5mg,1,8.09686,364
2018-12-01,09P,G81041,Levothyrox Sod_Tab 50mcg,1,12.19942,364
2018-12-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,22.10311,392
2018-12-01,10C,H81039,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,99K,G81035,Levothyrox Sod_Tab 25mcg,1,94.68689,1680
2018-12-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,10K,J82154,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,10R,J82090,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,11J,J81628,Levothyrox Sod_Tab 25mcg,1,25.25893,448
2019-04-01,00M,A81023,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2019-04-01,01G,P87620,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,01Y,C81106,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,01Y,P89030,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,02M,P81149,Levothyrox Sod_Tab 25mcg,1,21.75082,400
2019-04-01,00L,A84011,Levothyrox Sod_Tab 100mcg,1,13.66686,400
2019-04-01,13T,A85020,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,03H,B81030,Levothyrox Sod_Tab 50mcg,1,12.45286,364
2019-04-01,03H,B81091,Levothyrox Sod_Tab 50mcg,1,17.1983,500
2019-04-01,03K,B81007,Levothyrox Sod_Tab 100mcg,1,26.80725,784
2019-04-01,02Q,C84024,Levothyrox Sod_Tab 25mcg,1,27.27179,504
2019-04-01,03A,B85610,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,03R,B87018,Levothyrox Sod_Tab 50mcg,1,14.36678,420
2019-04-01,05T,M81047,Ramipril_Cap 10mg,1,12.05336,336
2019-04-01,05Y,M91019,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,15E,M85034,Levothyrox Sod_Tab 25mcg,1,30.30061,560
2019-04-01,15M,C81013,Amlodipine_Tab 5mg,1,7.91581,336
2019-04-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,06H,D81031,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,7,83.76641,350
2019-04-01,07J,D82049,Levothyrox Sod_Tab 100mcg,1,11.48351,336
2019-04-01,04F,K82013,Levothyrox Sod_Tab 25mcg,1,29.32287,540
2019-04-01,04F,K82617,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,03W,C82044,Levothyrox Sod_Tab 25mcg,1,21.63842,400
2019-04-01,04Q,C83067,Levothyrox Sod_Tab 25mcg,1,50.61044,500
2019-04-01,05X,M82028,Ramipril_Cap 5mg,1,11.49591,336
2019-04-01,07M,E83036,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,07X,F85035,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,08D,F85014,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08H,F83015,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08H,F83056,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,08H,F83064,Levothyrox Sod_Tab 100mcg,1,34.29348,1000
2019-04-01,08V,F84051,Amlodipine_Tab 5mg,1,7.92821,336
2019-04-01,08V,F84731,Amlodipine_Tab 5mg,1,7.92821,336
2019-04-01,08C,E85074,Levothyrox Sod_Tab 100mcg,1,12.4135,360
2019-04-01,08Y,E87004,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,08Y,E87029,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,07Q,G84020,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08A,G83021,Ramipril_Tab 1.25mg,1,21.53004,336
2019-04-01,08K,G85086,Levothyrox Sod_Tab 25mcg,1,27.27179,504
2019-04-01,08K,G85130,Ramipril_Cap 5mg,1,11.49591,336
2019-04-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,08Q,G85087,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08X,H85041,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,12D,J83033,Levothyrox Sod_Tab 25mcg,1,19.58605,360
2019-04-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,18.722,344
2019-04-01,09F,G81098,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09H,H82052,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09L,H81023,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,09N,H81052,Amlodipine_Tab 5mg,1,7.92821,336
2019-04-01,09X,H82056,Levothyrox Sod_Tab 100mcg,1,34.29348,1000
2019-04-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09Y,H81003,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,09Y,H81007,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09Y,H81020,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2019-04-01,14Y,K82055,Levothyrox Sod_Tab 50mcg,1,17.1983,500
2019-04-01,15A,K81012,Levothyrox Sod_Tab 50mcg,1,11.48351,336
2019-04-01,15D,H81047,Levothyrox Sod_Tab 25mcg,1,30.30061,560
2019-04-01,15D,K81059,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,10R,J82090,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,10X,J82622,Levothyrox Sod_Tab 25mcg,1,27.27179,504
2019-04-01,11A,J82056,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2019-04-01,11J,J81003,Levothyrox Sod_Tab 75mcg,1,76.10456,840
2019-04-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,28.72116,840
2019-04-01,11J,J81027,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-11-01,01Y,P89003,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,01V,N84018,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,13T,A85620,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2018-11-01,02Y,B81051,Levothyrox Sod_Tab 100mcg,1,13.23066,400
2018-11-01,03F,B81047,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,02P,C85008,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,15F,B86024,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2018-11-01,15F,B86051,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,12.87089,392
2018-11-01,05C,M87024,Atorvastatin_Tab 20mg,1,8.69606,336
2018-11-01,15E,M85088,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,15E,M85092,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-11-01,04H,C84021,Amlodipine_Tab 5mg,1,7.47144,336
2018-11-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,06H,D81031,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,06L,D83006,Levothyrox Sod_Tab 50mcg,1,56.23352,1680
2018-11-01,06W,D82018,Levothyrox Sod_Tab 25mcg,1,20.39282,360
2018-11-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,7,82.0216,350
2018-11-01,04F,K82617,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,25.24696,448
2018-11-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,06N,E82084,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,04Y,M83608,Ramipril_Cap 1.25mg,1,11.70194,336
2018-11-01,05W,M83061,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-11-01,07L,F82680,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2018-11-01,07R,F83057,Levothyrox Sod_Tab 25mcg,1,20.39282,360
2018-11-01,07R,F83633,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,11.26385,340
2018-11-01,08V,F84731,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,08V,F84731,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,07P,E84086,Levothyrox Sod_Tab 100mcg,1,13.23066,400
2018-11-01,07P,E84696,Levothyrox Sod_Tab 25mcg,1,23.6698,420
2018-11-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,08Y,E87029,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,09A,E87002,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,08K,G85136,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,08K,G85647,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,08Q,G85034,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,08R,H85101,Levothyrox Sod_Tab 25mcg,1,47.3272,840
2018-11-01,08X,H85009,Ramipril_Cap 2.5mg,1,12.36991,336
2018-11-01,08X,H85114,Levothyrox Sod_Tab 50mcg,1,16.87874,504
2018-11-01,11M,L84023,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,99N,J83003,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,99N,J83004,Levothyrox Sod_Tab 50mcg,2,23.43474,350
2018-11-01,11X,L85053,Ramipril_Cap 1.25mg,1,14.02852,400
2018-11-01,15C,L81021,Levothyrox Sod_Tab 25mcg,1,25.24696,448
2018-11-01,15C,L81062,Levothyrox Sod_Tab 50mcg,1,19.01977,565
2018-11-01,15C,L81094,Levothyrox Sod_Tab 100mcg,2,22.06793,336
2018-11-01,15N,L83016,Levothyrox Sod_Tab 25mcg,1,22.09264,392
2018-11-01,09E,G82228,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,09J,G82048,Levothyrox Sod_Tab 25mcg,1,38.97548,690
2018-11-01,09W,G82133,Levothyrox Sod_Tab 25mcg,1,316.22168,5612
2018-11-01,10E,G82126,Levothyrox Sod_Tab 50mcg,2,33.75747,504
2018-11-01,99J,G82055,Levothyrox Sod_Tab 100mcg,1,11.02157,336
2018-11-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,19.49291,344
2018-11-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-11-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,10Q,K84052,Amlodipine_Tab 10mg,1,7.57037,336
2018-11-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,10R,J82060,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,10R,J82090,Levothyrox Sod_Tab 50mcg,1,16.87874,504
2018-11-01,10R,J82090,Levothyrox Sod_Tab 100mcg,3,33.1019,336
2018-11-01,10X,J82062,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-09-01,07P,E84006,Ramipril_Cap 1.25mg,1,14.5977,336
2018-09-01,10X,J82101,Ramipril_Cap 2.5mg,1,15.59974,336
2018-09-01,00D,A83054,Ramipril_Cap 2.5mg,1,18.66876,400
2018-09-01,00L,A84009,Ramipril_Cap 2.5mg,1,15.59974,336
2018-09-01,08N,F86012,Ramipril_Cap 5mg,1,10.58952,336
2018-09-01,15N,L83019,Ramipril_Tab 1.25mg,1,16.82446,336
2018-09-01,04Y,M83738,Ramipril_Tab 2.5mg,1,44.54766,336
2018-09-01,05L,M85684,Ramipril_Tab 2.5mg,1,44.54766,336
2018-09-01,08T,H85095,Ramipril_Tab 5mg,1,292.27504,1960
2018-09-01,07V,H83625,Amlodipine_Tab 5mg,1,12.14826,336
2018-09-01,15E,M85766,Atorvastatin_Tab 10mg,1,7.91741,336
2018-09-01,15D,K81610,Atorvastatin_Tab 10mg,1,9.52047,400
2018-09-01,07M,E83017,Atorvastatin_Tab 40mg,1,15.48634,400
2018-09-01,10R,J82028,Atorvastatin_Tab Chble 20mg S/F,1,274.4496,336
2018-09-01,07N,G83002,Simvastatin_Tab 20mg,1,26.28614,1000
2018-09-01,15F,B86016,Levothyrox Sod_Tab 25mcg,1,25.86141,392
2018-09-01,13T,A86029,Levothyrox Sod_Tab 25mcg,1,24.64391,372
2018-09-01,00P,A89010,Levothyrox Sod_Tab 25mcg,1,33.08705,500
2018-09-01,05W,M83601,Levothyrox Sod_Tab 25mcg,1,22.16869,336
2018-09-01,04L,C84124,Levothyrox Sod_Tab 25mcg,1,25.86141,392
2018-09-01,08Y,E87021,Levothyrox Sod_Tab 25mcg,1,22.16869,336
2018-09-01,11M,L84036,Levothyrox Sod_Tab 25mcg,1,138.48922,2100
