month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,10Q,K84011,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,10Q,K84019,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,10Q,K84052,Levothyrox Sod_Tab 50mcg,1,11.24956,336
2018-12-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-04-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,10Q,K84054,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2018-09-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-09-01,10Q,K84001,Levothyrox Sod_Tab 100mcg,1,16.49045,448
2018-09-01,10Q,K84001,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,10Q,K84052,Ramipril_Cap 10mg,1,11.59365,336
2018-10-01,10Q,K84035,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,31.43187,500
2019-03-01,10Q,K84009,Levothyrox Sod_Tab 50mcg,1,23.8498,730
2019-03-01,10Q,K84016,Atorvastatin_Tab 10mg,1,7.14756,336
2019-03-01,10Q,K84024,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-03-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-03-01,10Q,K84610,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,27.145609999999998,500
2019-02-01,10Q,K84011,Ramipril_Tab 5mg,1,37.34292,336
2019-02-01,10Q,K84019,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-01-01,10Q,K84049,Levothyrox Sod_Tab 25mcg,1,41.22006,800
2019-01-01,10Q,K84054,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2019-06-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2019-06-01,10Q,K84033,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2019-06-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,18.19008,336
