month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-12-01,15C,L81033,Levothyrox Sod_Tab 50mcg,4,45.04783,336
2018-11-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-09-01,15C,L81094,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,15C,L81041,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,15C,L81033,Levothyrox Sod_Tab 25mcg,2,42.11817,336
2019-03-01,15C,L81033,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,17.22971,504
2019-05-01,15C,L81084,Amlodipine_Tab 5mg,1,7.9245600000000005,336
2019-05-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,27.145609999999998,500
2019-02-01,15C,L81084,Ramipril_Cap 10mg,1,9.81863,336
2019-01-01,15C,L81041,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,15C,L81091,Levothyrox Sod_Tab 25mcg,1,20.66159,400
2019-06-01,15C,L81007,Ramipril_Cap 2.5mg,1,12.279539999999999,336
